"X","Gender","Age","Education","Occupation","Income","q1k","q2k","q3k","q4k","Q5K1","Q5K2","Q5K3","Q5K4","Q5K5","Q5K6","Q6K","Q7K","Q8K","Q9K","Q10C1","Q10C2","Q10C3","Q10C4","Q10C5","Q10C6","Q10C7","Q11C1","Q11C2","Q11C3","Q11C4","Q11C5","Q12C1","Q12C2","Q12C3","Q12C4","Q12C5","Q12C6","Q13C1","Q13C2","Q13C3","Q13C4","Q13C5","Q14C","Q15C1","Q15C2","Q15C3","Q15C4","Q15C5","Q16P1","Q16P2","Q16P3","Q17P1","Q17P2","Q17P3","Q17P4","Q17P5","Q18I1","Q18I2","Q18I3","Q18I4","Q19C1","Q19C2","Q19C3","Q19C4","Q19c5","Q19c6"
409,1,22,2,1,2,2,1,4,2,1,0,0,1,0,1,1,3,4,2,1,1,3,3,1,2,2,1,1,1,1,1,4,5,1,3,6,2,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,2,4,2,4,4,4,3,5,5,2,3,4,1,6
410,1,19,2,1,2,1,1,4,1,1,1,1,1,0,1,1,2,2,2,1,2,2,1,1,1,3,1,2,1,1,1,1,3,5,4,2,6,1,0,1,0,1,1,1,1,1,1,1,0,1,1,3,3,2,2,4,3,3,2,1,2,1,3,4,5,6
411,1,20,2,1,2,2,1,4,1,0,1,0,1,0,1,1,2,1,2,3,1,2,3,1,1,1,1,1,1,1,1,6,4,2,1,5,3,1,1,1,0,0,2,1,0,1,0,1,0,1,1,2,2,2,2,3,5,5,5,4,5,1,4,3,2,6
412,2,24,2,4,2,1,1,2,2,1,1,1,1,0,0,1,3,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,2,4,5,3,6,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,2,5,5,5,5,5,1,4,3,2,6
413,2,37,2,4,2,2,1,4,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,5,6,2,1,3,4,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,1,2,4,3,6
414,2,33,2,4,2,1,1,4,1,1,1,0,0,1,1,1,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,4,5,3,2,1,6,1,1,1,0,0,1,1,1,1,0,1,0,1,0,2,2,2,2,2,5,5,5,5,1,3,5,4,2,6
415,2,25,2,4,2,5,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,5,2,1,3,1,1,1,0,0,1,0,0,0,0,1,0,1,0,2,2,2,3,2,5,5,5,5,2,4,3,5,1,6
416,2,22,2,1,2,2,1,3,2,1,1,0,1,0,1,1,3,2,2,2,1,2,3,1,1,1,1,1,1,1,1,4,5,3,1,6,2,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,5,5,4,4,1,2,4,5,3,6
417,2,25,2,2,2,5,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,6,3,1,4,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,5,2,4,3,1,6
418,2,26,2,4,2,1,1,2,1,0,0,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,2,1,3,6,1,1,1,0,0,1,0,0,0,0,1,1,0,0,3,2,2,2,2,5,5,5,5,1,3,5,4,2,6
419,2,24,2,4,2,1,1,2,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,6,1,4,5,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,2,2,5,4,4,3,1,2,5,3,4,6
420,2,22,2,1,2,1,1,1,1,1,1,1,0,0,1,1,2,2,2,1,2,3,3,1,1,1,2,1,1,1,1,5,4,6,3,2,1,0,1,1,0,1,2,1,0,1,1,1,0,1,0,1,1,1,1,1,5,5,5,3,5,4,3,2,1,6
421,2,23,2,1,2,1,1,1,1,0,0,1,0,0,1,1,2,4,2,2,2,1,2,1,1,1,1,1,1,1,1,5,6,4,1,3,2,1,0,1,0,1,2,1,1,1,1,1,1,0,0,2,2,1,2,3,4,4,4,4,1,5,3,4,2,6
422,2,22,2,1,2,2,1,3,1,1,1,1,0,0,0,1,2,1,2,2,2,2,2,2,2,2,3,3,3,3,3,6,5,3,4,2,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,3,2,2,2,2,5,4,4,4,5,3,4,2,1,6
423,2,22,2,1,2,1,1,3,2,0,1,1,0,0,1,1,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,6,5,4,1,2,3,1,1,1,0,0,1,0,0,0,0,1,0,1,0,2,2,2,2,2,3,3,3,2,5,2,3,4,1,6
424,1,21,2,1,2,1,1,4,2,1,1,0,0,0,1,2,3,2,2,2,1,1,2,1,1,3,1,1,1,1,1,6,4,5,2,3,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,2,5,5,5,3,5,2,4,3,1,6
425,1,22,2,1,2,2,1,3,1,1,1,1,1,0,1,1,1,1,1,2,1,3,3,1,2,1,1,1,1,1,1,5,6,4,1,2,3,1,0,0,1,1,2,1,0,1,1,1,0,0,1,3,3,3,2,3,3,3,5,5,2,3,4,5,1,6
426,2,43,2,4,2,2,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,5,6,0,1,1,0,1,1,1,1,1,1,1,0,0,1,2,2,2,2,2,5,4,1,1,5,4,3,2,1,6
427,2,36,2,4,2,1,3,3,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,3,4,5,6,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,5,5,5,5,2,4,1,5,3,6
428,2,23,2,1,2,2,1,3,1,0,1,0,0,0,0,1,3,1,2,2,2,2,2,1,1,2,1,1,1,1,1,5,4,3,2,6,1,0,1,1,0,1,3,1,1,1,1,1,1,0,0,1,1,2,2,2,1,1,1,1,4,3,5,1,2,6
429,2,22,2,1,2,2,1,3,1,1,1,0,0,0,0,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,5,4,6,2,3,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,2,5,5,4,5,5,1,3,4,2,6
430,2,26,2,2,2,2,1,2,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6,5,2,3,4,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,2,2,5,5,5,5,5,1,3,4,2,6
431,2,40,2,2,2,1,1,4,1,1,1,0,1,0,0,1,3,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,3,6,4,5,1,0,1,1,0,1,2,1,0,0,0,1,1,0,0,2,2,2,2,2,5,5,5,5,3,2,1,5,4,6
432,2,38,2,2,3,2,1,4,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,3,1,1,3,2,6,1,5,4,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,5,5,5,5,5,3,2,4,1,6
433,2,65,3,4,2,2,1,3,2,1,0,0,0,0,0,1,2,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,4,2,5,3,6,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,2,1,1,1,1,5,4,3,2,1,6
434,1,22,2,1,2,2,1,1,1,1,1,0,0,0,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,4,2,6,5,1,1,1,0,0,1,3,1,0,1,0,1,0,0,1,3,3,3,3,4,5,5,5,5,2,3,4,5,1,6
435,1,37,3,2,3,2,1,3,1,1,1,1,0,1,1,1,3,1,2,1,2,3,2,3,3,1,1,1,2,1,1,1,3,4,2,5,6,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,2,2,1,2,1,2,2,3,1,4,2,5,3,6
436,1,19,2,1,2,2,1,1,1,0,1,1,1,0,1,1,3,4,2,2,1,2,3,1,1,1,1,1,1,2,1,1,2,6,5,4,3,0,1,1,0,1,1,0,0,0,0,1,1,0,0,2,3,1,1,4,4,5,4,5,1,2,3,5,4,6
437,1,23,2,1,2,2,1,3,1,0,0,0,0,0,1,1,2,4,2,2,3,2,3,2,1,1,1,1,1,1,1,5,2,4,6,3,1,0,1,1,0,1,2,0,0,0,0,1,0,1,0,3,3,2,2,2,3,3,3,4,3,2,4,5,1,6
438,2,36,3,2,2,1,1,2,2,1,1,0,0,1,0,1,3,4,2,2,2,1,2,1,2,1,1,1,1,1,1,5,4,6,1,3,2,0,1,1,0,1,1,1,1,1,1,1,1,0,0,2,2,1,2,2,5,5,5,5,5,4,3,2,1,6
439,2,21,2,3,2,1,1,3,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,5,4,6,1,3,2,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,5,5,5,5,2,3,5,4,1,6
440,2,36,2,2,4,1,1,3,2,1,1,0,1,0,1,1,3,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,6,4,5,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,2,5,5,5,5,1,4,3,5,2,6
441,1,37,2,2,4,5,1,2,2,0,0,0,0,0,1,2,3,4,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,5,3,6,4,1,1,1,0,0,1,1,1,1,1,1,0,1,1,2,2,2,2,2,3,4,5,4,4,3,1,5,2,6
442,1,20,2,1,3,1,1,4,1,1,1,1,1,0,0,1,2,1,1,1,1,2,1,1,1,3,1,1,1,1,1,4,2,3,1,5,6,1,1,1,0,0,1,0,0,0,0,0,0,0,1,3,1,3,3,3,1,1,1,2,1,2,3,4,5,6
443,2,43,3,4,4,2,1,3,2,1,1,1,1,0,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,4,3,5,6,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,2,1,1,1,1,5,5,5,5,2,3,4,5,1,6
444,2,31,2,2,2,1,1,4,2,1,1,1,0,0,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,1,0,3,3,1,3,3,3,4,3,3,1,2,3,4,5,6
445,2,17,1,1,2,2,1,2,2,1,1,1,1,0,0,1,3,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,5,4,6,0,0,0,0,0,1,1,1,1,1,1,0,1,0,2,2,3,2,3,5,5,4,5,2,1,3,4,5,6
446,2,35,2,4,3,5,1,3,1,1,1,0,1,0,1,1,3,1,1,1,2,2,3,1,1,2,1,1,1,1,1,4,6,5,1,3,2,0,0,0,0,0,1,1,1,1,1,1,0,1,0,2,2,2,1,2,5,5,5,3,5,3,4,2,1,6
447,2,21,2,1,2,2,1,4,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,6,3,2,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,2,1,1,1,1,2,1,3,5,4,6
448,2,26,2,4,2,1,1,3,1,1,1,1,1,0,0,1,2,3,2,1,1,1,2,1,1,1,1,1,1,1,1,4,5,6,2,3,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,2,1,3,1,1,1,2,5,4,3,6
449,2,19,2,1,2,5,1,3,2,1,1,1,0,0,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,5,6,1,3,2,4,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,4,3,2,2,5,2,4,3,1,6
450,2,19,2,1,2,1,1,1,2,0,1,1,1,0,1,1,2,4,2,2,2,2,3,2,2,2,1,1,1,1,1,5,6,4,1,3,2,1,1,1,0,0,2,0,0,0,0,1,0,1,0,2,2,2,3,2,3,3,5,5,5,4,3,2,1,6
451,1,18,2,1,4,2,1,3,1,1,1,0,1,0,0,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,4,3,6,1,5,2,1,0,0,1,1,3,1,1,1,1,1,1,0,0,1,1,1,1,4,5,5,5,5,2,3,5,4,1,6
452,2,25,2,2,2,1,3,4,2,1,0,0,0,0,0,1,2,4,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,6,3,5,4,1,1,1,0,0,2,0,0,0,0,1,0,1,0,2,3,2,3,3,3,5,5,5,5,1,4,3,2,6
453,2,21,2,1,2,2,3,3,1,1,1,0,1,0,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,1,3,1,1,2,5,3,4,0,0,0,0,0,0
454,2,21,2,1,2,2,1,4,2,0,1,1,0,0,0,1,3,4,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,5,6,3,4,1,1,1,0,0,2,0,0,0,0,1,0,0,1,3,3,3,3,3,3,3,3,3,5,2,3,4,1,6
455,2,42,2,4,3,1,1,4,1,0,0,0,0,0,0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,6,5,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,2,2,2,2,1,1,1,1,1,4,3,2,5,1,6
456,2,21,2,1,2,1,1,1,1,1,1,0,1,0,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,5,6,2,1,4,3,0,1,1,0,1,2,1,1,1,1,1,0,1,0,2,3,2,2,3,2,2,2,1,3,2,5,4,1,6
457,1,21,2,1,2,1,1,2,2,1,0,1,0,0,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,5,3,1,4,6,2,0,1,1,0,1,1,1,1,1,1,1,0,0,1,2,3,3,1,3,5,3,4,5,5,3,4,2,1,6
458,2,21,2,1,2,1,1,2,1,0,0,1,0,0,1,1,3,2,2,2,1,1,2,1,1,2,1,1,1,1,2,5,6,4,3,2,1,0,1,1,1,0,2,1,0,1,1,1,0,1,0,2,3,3,2,3,4,4,3,3,4,3,2,5,1,6
459,1,23,2,1,2,5,1,4,2,1,0,0,1,0,0,1,2,3,2,1,1,1,2,2,1,2,2,2,2,2,2,5,6,3,1,2,4,1,0,1,0,1,2,1,1,1,1,1,0,0,1,2,2,2,2,2,3,3,3,3,4,1,5,2,3,6
460,2,20,2,1,2,1,1,3,1,1,1,1,0,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,6,1,2,4,1,1,0,0,1,1,1,1,1,1,1,1,0,0,2,1,1,2,2,5,5,5,5,5,4,3,1,2,6
461,2,21,2,1,2,5,1,2,1,1,1,1,0,0,1,1,2,4,2,1,2,2,4,1,1,1,1,1,1,2,1,6,4,2,3,5,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,3,3,1,2,3,5,5,5,3,5,1,4,3,2,6
462,1,19,2,1,2,1,1,2,1,1,1,0,1,1,1,1,3,1,1,1,1,2,1,1,1,1,3,1,1,1,1,3,2,1,4,5,6,1,1,1,0,0,1,0,0,0,0,1,0,1,0,2,3,1,1,1,5,5,5,5,1,2,4,5,3,6
463,2,21,2,1,2,1,1,4,1,1,1,0,1,0,1,1,3,4,2,2,1,2,2,1,2,2,1,1,1,1,1,6,5,1,4,2,3,1,1,1,0,0,1,1,0,1,1,1,0,1,1,3,2,2,2,2,4,5,5,4,2,1,4,5,3,6
464,2,43,3,4,2,2,1,3,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,2,2,2,1,1,1,1,1,6,4,5,3,2,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,2,1,5,5,4,5,5,1,3,2,4,6
465,1,18,2,1,2,5,1,1,2,0,0,1,1,0,0,1,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,5,4,3,6,2,0,1,1,0,1,1,0,0,0,0,1,0,1,0,3,3,2,2,3,3,3,5,5,4,3,5,2,1,6
466,2,21,2,1,2,1,1,1,1,1,1,0,0,0,1,1,2,4,1,2,1,3,2,1,1,1,1,1,1,1,1,1,2,4,3,5,6,0,1,1,1,0,1,1,1,1,1,1,0,0,1,2,2,2,3,3,3,3,3,3,3,2,4,5,1,6
467,2,24,2,4,2,5,1,4,1,0,1,0,0,0,0,1,1,4,2,1,1,2,2,2,2,2,1,2,1,1,1,1,2,4,5,6,3,0,1,1,1,0,2,1,1,1,1,1,0,1,0,2,2,1,2,4,5,4,4,5,2,3,5,4,1,6
468,2,21,2,1,2,1,1,3,1,1,1,0,1,0,1,1,3,1,2,2,2,1,2,1,1,1,1,1,1,1,1,5,1,3,2,4,6,0,1,1,0,1,1,1,1,1,1,1,0,1,1,3,3,3,2,3,4,4,4,5,5,1,3,2,4,6
469,2,21,2,1,2,1,1,4,1,1,1,1,0,0,0,1,3,3,2,2,1,2,2,2,1,2,1,1,1,1,1,5,6,4,3,2,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,3,4,2,3,3,4,4,4,5,5,2,3,4,1,6
470,2,19,2,1,2,2,1,4,2,0,1,1,1,0,1,1,3,4,2,2,1,2,3,4,3,1,1,1,1,1,1,6,4,5,3,2,1,0,1,1,1,0,2,0,0,0,0,1,0,1,0,3,3,2,2,3,3,2,4,5,1,3,4,5,2,6
471,2,20,2,1,2,1,1,1,1,1,1,0,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,6,5,4,2,3,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,2,3,1,1,1,1,1,2,5,3,4,6
472,2,39,1,3,3,1,1,4,2,1,0,0,1,0,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,0,6,1,3,2,5,1,1,0,1,0,1,0,0,0,0,1,0,0,1,2,2,2,2,4,5,5,5,5,4,1,2,5,3,6
473,1,21,2,1,2,2,1,4,2,0,1,1,0,1,1,1,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,6,5,3,1,2,4,0,1,1,0,1,2,0,0,0,0,1,0,1,0,3,3,1,2,2,3,4,5,5,5,4,3,1,2,6
474,2,21,2,1,2,1,1,2,2,1,1,0,0,0,1,1,2,4,1,1,1,2,3,2,2,3,1,1,1,1,2,6,5,2,4,3,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,3,3,4,3,3,3,5,4,5,2,1,3,5,4,6
475,2,21,2,1,2,1,1,3,1,1,1,0,1,1,1,1,2,4,1,1,2,2,2,1,1,2,1,1,1,1,1,5,4,6,1,3,2,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,2,2,2,5,5,5,5,3,2,4,5,1,6
476,2,21,2,1,2,5,1,2,2,0,1,0,1,0,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,3,4,2,5,6,1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,2,2,2,2,2,3,3,3,4,1,2,4,3,5,6
477,2,21,2,1,2,2,1,3,1,1,1,0,0,0,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6,4,5,1,2,3,0,1,1,1,0,1,0,0,0,0,1,0,1,0,2,2,3,1,1,5,5,5,5,4,3,2,5,1,6
478,2,34,2,4,2,2,1,4,2,1,1,0,0,0,0,1,2,4,2,1,1,1,2,1,1,1,1,1,1,1,1,3,5,6,1,4,2,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,2,2,5,5,5,5,4,2,1,5,3,6
479,2,21,2,1,2,5,1,4,2,1,1,0,0,0,1,1,3,1,2,2,2,3,3,1,2,1,1,1,1,1,1,3,2,6,1,5,4,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,2,3,5,5,3,5,4,1,5,2,3,6
480,2,22,2,1,2,1,1,4,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3,6,4,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,2,2,2,1,5,4,5,4,5,1,3,4,2,6
481,2,20,2,1,2,2,1,3,2,1,1,0,0,0,1,1,3,2,2,2,2,2,3,1,1,2,1,1,1,1,1,6,3,5,2,4,1,1,0,0,1,1,2,0,0,0,0,1,0,1,0,3,1,2,2,3,5,5,4,5,1,2,4,5,3,6
482,2,40,2,2,4,2,1,3,1,1,1,1,1,1,1,1,3,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,3,1,5,4,6,1,1,1,0,0,1,1,1,0,0,1,0,1,1,2,2,2,2,2,5,3,5,3,4,3,1,5,2,6
483,1,24,2,2,3,1,1,4,1,1,1,0,0,0,0,1,3,4,2,1,4,3,3,1,1,1,1,2,1,1,1,6,3,5,2,4,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,3,3,4,1,3,2,3,1,2,5,2,4,3,1,6
484,1,20,2,1,2,1,1,4,2,1,1,1,1,0,1,2,2,4,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,4,5,6,1,1,1,0,0,2,0,0,0,0,1,0,1,0,3,3,3,3,3,3,3,3,3,2,1,3,4,5,6
485,2,18,2,1,2,1,1,4,2,0,1,0,0,0,0,1,2,4,2,1,1,1,2,1,1,2,1,1,1,1,1,4,5,1,6,3,2,0,1,1,1,0,2,0,0,0,0,1,0,0,1,2,2,1,2,3,1,3,2,1,5,3,4,2,1,6
486,2,22,2,1,2,1,1,4,1,0,1,0,1,0,1,1,3,4,2,2,2,4,4,2,2,2,1,1,1,1,1,4,5,6,2,1,3,1,1,0,1,0,1,1,1,1,1,1,0,1,0,2,2,1,1,4,4,5,5,3,2,1,5,4,3,6
487,2,21,2,1,2,1,1,3,2,0,0,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6,4,2,3,5,1,1,1,1,0,0,2,1,1,1,1,1,0,1,0,2,3,1,3,3,3,5,2,3,2,1,4,5,3,6
488,2,19,2,1,2,2,1,2,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,2,1,3,2,1,5,5,5,5,1,2,3,4,5,6
489,2,22,2,1,2,2,1,3,1,1,1,1,1,0,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,6,1,2,4,3,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,5,5,5,5,3,2,4,5,1,6
490,2,19,2,1,2,1,1,3,2,1,1,0,0,0,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,6,5,3,0,1,1,1,0,2,0,0,0,0,1,0,1,0,1,1,1,3,1,5,5,5,5,5,1,2,4,3,6
491,2,22,2,1,2,1,1,2,1,0,1,1,1,0,0,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,6,4,1,2,0,1,0,1,1,1,1,1,1,1,1,0,1,0,3,2,2,3,3,4,4,4,5,1,2,3,4,5,6
492,2,21,2,1,2,5,1,4,2,1,1,0,1,0,0,1,1,4,2,2,1,2,3,2,2,2,1,1,1,1,1,1,2,4,5,6,3,1,0,1,0,1,2,1,0,1,0,1,1,0,0,1,1,1,3,3,4,4,3,3,5,1,2,3,4,6
493,2,19,2,1,2,2,1,3,1,1,1,1,1,1,1,1,3,2,2,2,2,2,1,1,1,2,1,1,1,1,1,4,6,2,1,5,3,0,1,1,0,1,3,1,1,1,1,1,0,1,1,3,3,2,2,4,3,4,5,5,3,2,4,5,1,6
494,2,22,2,2,2,2,1,3,2,1,0,0,1,0,0,1,2,1,2,2,2,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,2,5,5,5,5,0,0,0,0,0,0
495,1,19,2,1,2,2,1,3,2,1,1,0,0,0,1,1,2,1,1,2,2,3,3,3,2,2,2,2,1,1,1,4,5,6,3,2,1,1,0,1,0,1,3,1,0,1,1,1,1,0,1,3,4,1,3,3,3,2,2,1,5,2,3,4,1,6
496,2,18,2,1,2,1,1,4,2,1,1,0,0,0,1,1,2,4,2,2,1,2,2,2,2,1,1,1,1,1,1,4,3,5,1,2,6,0,1,1,0,1,2,0,0,1,0,1,0,1,0,3,3,2,2,2,4,3,3,4,1,2,5,4,3,6
497,2,28,2,4,4,1,1,3,1,1,1,0,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,4,6,5,2,3,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,2,1,1,1,5,5,5,5,4,1,5,3,2,6
498,1,22,2,1,2,2,1,2,1,1,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,3,6,4,5,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,2,2,2,2,5,5,5,5,5,2,4,1,3,6
499,2,18,2,1,2,2,1,4,2,1,1,1,1,1,1,1,3,1,2,2,1,2,1,2,2,2,1,1,1,1,1,3,4,6,5,2,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,2,5,5,5,5,5,1,2,4,3,6
500,2,22,2,1,2,2,1,4,1,1,1,1,0,0,0,1,2,4,2,1,2,3,3,2,1,1,1,1,1,1,1,3,5,2,6,4,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,2,2,3,3,2,2,3,3,3,3,1,5,4,2,6
501,2,21,2,1,2,1,1,4,1,1,1,1,1,0,0,1,3,4,2,2,1,1,1,1,1,2,1,1,1,1,1,5,6,1,3,4,2,0,0,1,1,1,1,0,0,0,0,1,0,1,0,2,3,3,3,3,4,4,4,4,4,5,3,1,2,6
502,1,38,2,2,3,2,1,4,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,6,5,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,5,5,5,5,5,3,2,4,1,6
503,2,19,2,1,2,1,1,4,1,0,0,1,0,0,0,1,1,4,2,1,1,1,1,4,1,1,1,2,2,1,1,6,5,2,1,4,3,0,1,1,1,0,1,0,0,0,0,1,0,0,1,3,3,2,3,4,3,4,4,4,3,5,2,4,1,6
504,1,19,2,1,2,2,1,1,1,1,1,0,0,0,1,1,3,1,1,2,3,2,1,1,2,2,1,2,1,1,1,3,1,6,2,4,5,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,2,3,2,3,4,1,5,5,2,1,3,4,5,6
505,2,20,2,1,2,1,1,2,2,0,0,1,1,0,0,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,6,4,3,0,1,1,1,0,2,0,0,0,0,1,0,1,0,1,2,1,2,3,3,3,3,3,1,2,6,5,3,4
506,2,18,2,1,2,1,1,2,1,0,0,0,0,0,1,1,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,6,5,3,2,4,1,1,0,0,1,1,2,0,0,0,0,1,0,1,0,2,2,3,2,3,4,4,4,1,2,1,5,3,4,6
507,2,56,3,4,2,2,1,2,1,1,1,1,1,1,1,1,2,4,1,1,1,2,2,1,2,1,1,1,1,1,1,2,3,1,4,5,6,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,4,1,2,5,3,6
508,2,22,2,1,2,5,4,4,1,0,1,0,0,0,1,1,2,4,2,2,2,3,3,2,1,1,1,1,1,1,1,1,2,3,4,5,6,1,1,1,0,0,3,1,1,1,1,1,0,1,0,3,3,3,3,4,3,5,4,5,1,3,5,4,2,6
509,2,19,2,1,2,1,1,4,1,1,1,0,0,1,1,1,2,4,1,1,1,2,2,1,1,1,1,1,1,1,1,4,1,3,2,5,6,1,1,1,0,0,2,1,1,1,1,1,0,0,1,1,1,2,2,2,5,4,5,5,5,1,2,3,4,6
